,cloud,sunshine,day,month,tmax,wind,date,rainfall,station_id,tmin,snow,Date,year,humid,tavg
26,0.0,8.6,27,1,1.1,1.4,20110127,0.0,278,-17.1,0.0,2011-01-27,2011,48.3,-8.4
27,0.0,6.0,28,1,0.9,1.1,20110128,0.0,278,-11.4,0.0,2011-01-28,2011,38.1,-5.5
28,0.0,8.5,29,1,-1.3,2.6,20110129,0.0,278,-15.5,0.0,2011-01-29,2011,41.1,-8.1
29,0.0,9.1,30,1,-2.7,2.5,20110130,0.0,278,-16.6,0.0,2011-01-30,2011,41.0,-8.9
30,0.0,8.9,31,1,2.1,1.8,20110131,0.0,278,-18.3,0.0,2011-01-31,2011,57.1,-8.0
31,0.0,8.8,1,2,7.9,0.8,20110201,0.0,278,-13.7,0.0,2011-02-01,2011,60.8,-4.0
32,0.0,7.8,2,2,10.3,0.8,20110202,0.0,278,-7.6,0.0,2011-02-02,2011,52.0,-1.3
33,0.0,8.6,3,2,9.4,0.9,20110203,0.0,278,-11.5,0.0,2011-02-03,2011,53.6,-2.6
34,0.0,8.0,4,2,10.4,0.9,20110204,0.0,278,-10.1,0.0,2011-02-04,2011,52.3,-0.6
35,0.0,8.5,5,2,10.4,0.5,20110205,0.0,278,-9.2,0.0,2011-02-05,2011,58.6,-1.5
36,0.0,2.4,6,2,9.5,1.0,20110206,0.0,278,-8.3,0.0,2011-02-06,2011,62.9,-0.2
37,0.0,5.7,7,2,9.0,0.4,20110207,0.0,278,-9.1,0.0,2011-02-07,2011,57.8,-0.6
38,0.0,0.0,8,2,7.0,0.6,20110208,0.0,278,-3.5,0.0,2011-02-08,2011,66.9,1.4
39,0.0,6.7,9,2,7.2,1.3,20110209,0.0,278,-7.2,0.0,2011-02-09,2011,60.4,-1.0
40,0.0,0.0,10,2,4.0,0.5,20110210,0.0,278,-9.8,0.0,2011-02-10,2011,61.8,-2.3
41,0.0,0.0,11,2,1.0,0.4,20110211,1.5,278,-2.6,0.0,2011-02-11,2011,77.3,-0.9
42,0.0,8.7,12,2,3.0,2.0,20110212,0.0,278,-9.7,0.0,2011-02-12,2011,46.5,-3.1
43,0.0,8.1,13,2,3.9,0.6,20110213,0.0,278,-14.0,0.0,2011-02-13,2011,56.9,-5.4
44,0.0,0.0,14,2,0.1,0.7,20110214,2.5,278,-6.4,0.0,2011-02-14,2011,82.8,-2.8
45,0.0,9.3,15,2,6.3,0.7,20110215,0.0,278,-13.6,0.0,2011-02-15,2011,72.1,-4.5
46,0.0,5.9,16,2,9.6,0.5,20110216,0.1,278,-11.9,0.0,2011-02-16,2011,68.5,-1.1
47,0.0,0.0,17,2,3.0,0.3,20110217,4.0,278,0.4,0.0,2011-02-17,2011,89.9,1.6
48,0.0,7.9,18,2,9.0,0.5,20110218,0.0,278,-5.0,0.0,2011-02-18,2011,75.1,0.3
49,0.0,8.4,19,2,11.1,0.9,20110219,0.0,278,-6.3,0.0,2011-02-19,2011,60.5,0.7
50,0.0,8.9,20,2,11.9,1.4,20110220,0.0,278,-6.4,0.0,2011-02-20,2011,65.5,1.6
51,0.0,9.9,21,2,12.9,0.7,20110221,0.0,278,-6.7,0.0,2011-02-21,2011,65.4,1.8
52,0.0,9.5,22,2,14.1,0.5,20110222,0.0,278,-6.6,0.0,2011-02-22,2011,69.6,2.2
53,0.0,8.3,23,2,15.6,0.6,20110223,0.0,278,-5.0,0.0,2011-02-23,2011,64.4,2.7
54,0.0,9.8,24,2,18.2,1.1,20110224,0.0,278,-5.0,0.0,2011-02-24,2011,58.0,5.1
55,0.0,8.1,25,2,12.9,1.3,20110225,0.0,278,-3.4,0.0,2011-02-25,2011,54.4,3.2
56,0.0,9.6,26,2,13.2,1.0,20110226,0.0,278,-6.1,0.0,2011-02-26,2011,61.4,3.3
57,0.0,0.0,27,2,6.7,1.0,20110227,45.0,278,1.9,0.0,2011-02-27,2011,87.5,5.0
58,0.0,0.0,28,2,8.4,1.5,20110228,2.5,278,4.0,0.0,2011-02-28,2011,77.4,5.8
59,0.0,0.8,1,3,7.9,2.0,20110301,2.5,278,0.6,0.0,2011-03-01,2011,76.6,3.8
60,0.0,10.0,2,3,5.1,2.9,20110302,0.0,278,-5.1,0.0,2011-03-02,2011,46.6,-0.2
61,0.0,9.9,3,3,4.9,2.0,20110303,0.0,278,-9.5,0.0,2011-03-03,2011,51.4,-1.9
62,0.0,10.3,4,3,8.1,1.5,20110304,0.0,278,-9.3,0.0,2011-03-04,2011,56.3,-1.0
63,0.0,7.1,5,3,9.9,1.1,20110305,0.0,278,-8.6,0.0,2011-03-05,2011,56.8,0.3
64,0.0,8.7,6,3,12.4,1.2,20110306,0.0,278,-4.5,0.0,2011-03-06,2011,51.9,4.1
65,0.0,8.9,7,3,9.3,2.8,20110307,0.0,278,-0.3,0.0,2011-03-07,2011,42.5,4.2
66,0.0,10.4,8,3,10.0,2.5,20110308,0.0,278,-6.9,0.0,2011-03-08,2011,41.8,2.6
67,0.0,9.4,9,3,7.5,2.9,20110309,0.0,278,-5.9,0.0,2011-03-09,2011,41.5,0.6
68,0.0,10.3,10,3,9.6,2.1,20110310,0.0,278,-8.6,0.0,2011-03-10,2011,50.1,1.1
69,0.0,10.3,11,3,12.5,1.9,20110311,0.0,278,-6.3,0.0,2011-03-11,2011,51.5,2.5
70,0.0,8.8,12,3,16.4,1.0,20110312,0.0,278,-4.1,0.0,2011-03-12,2011,43.9,4.8
71,0.0,7.1,13,3,19.0,0.9,20110313,0.0,278,-3.4,0.0,2011-03-13,2011,57.9,6.7
72,0.0,5.4,14,3,18.9,1.1,20110314,0.0,278,-0.7,0.0,2011-03-14,2011,63.0,9.2
73,0.0,6.6,15,3,10.1,3.9,20110315,0.0,278,-1.2,0.0,2011-03-15,2011,40.1,5.2
74,0.0,10.0,16,3,6.9,3.6,20110316,0.0,278,-7.6,0.0,2011-03-16,2011,29.6,0.7
75,0.0,10.5,17,3,9.3,1.8,20110317,0.0,278,-8.2,0.0,2011-03-17,2011,43.1,0.6
76,0.0,6.9,18,3,14.5,0.9,20110318,0.0,278,-7.9,0.0,2011-03-18,2011,42.1,3.3
77,0.0,6.0,19,3,18.1,1.5,20110319,0.0,278,-2.6,0.0,2011-03-19,2011,44.6,8.5
78,0.0,0.0,20,3,9.3,0.7,20110320,10.5,278,5.1,0.0,2011-03-20,2011,80.9,6.7
79,0.0,3.0,21,3,13.8,1.1,20110321,0.0,278,5.1,0.0,2011-03-21,2011,61.8,8.8
80,0.0,8.3,22,3,10.1,3.1,20110322,0.0,278,-0.2,0.0,2011-03-22,2011,31.5,4.9
81,0.0,10.8,23,3,9.5,2.1,20110323,0.0,278,-7.0,0.0,2011-03-23,2011,42.0,1.6
82,0.0,7.2,24,3,11.9,1.8,20110324,0.2,278,-5.1,0.0,2011-03-24,2011,53.1,3.8
83,0.0,7.7,25,3,7.9,3.4,20110325,0.0,278,-4.5,0.0,2011-03-25,2011,46.4,2.5
84,0.0,10.0,26,3,10.6,1.4,20110326,0.0,278,-8.0,0.0,2011-03-26,2011,52.1,0.9
85,0.0,9.0,27,3,13.7,1.4,20110327,0.0,278,-7.6,0.0,2011-03-27,2011,46.8,3.3
86,0.0,8.7,28,3,14.3,1.5,20110328,0.0,278,-2.0,0.0,2011-03-28,2011,46.4,5.2
87,0.0,10.5,29,3,13.1,1.8,20110329,0.0,278,-5.9,0.0,2011-03-29,2011,51.1,3.3
88,0.0,10.5,30,3,17.9,1.9,20110330,0.0,278,-5.1,0.0,2011-03-30,2011,51.1,6.5
89,0.0,10.4,31,3,21.4,1.0,20110331,0.0,278,-2.7,0.0,2011-03-31,2011,46.4,8.7
90,0.0,10.6,1,4,22.2,2.1,20110401,0.0,278,-2.9,0.0,2011-04-01,2011,37.4,10.5
91,0.0,0.0,2,4,12.3,1.7,20110402,0.0,278,1.7,0.0,2011-04-02,2011,52.6,7.9
92,0.0,2.6,3,4,13.7,1.2,20110403,0.5,278,0.6,0.0,2011-04-03,2011,63.6,6.9
93,0.0,10.9,4,4,16.7,1.3,20110404,0.0,278,-3.4,0.0,2011-04-04,2011,47.1,6.2
94,0.0,10.8,5,4,20.5,0.9,20110405,0.0,278,-4.5,0.0,2011-04-05,2011,43.0,7.6
95,0.0,7.9,6,4,21.2,1.5,20110406,0.0,278,-2.2,0.0,2011-04-06,2011,43.8,11.5
96,0.0,0.0,7,4,16.9,1.3,20110407,6.5,278,9.2,0.0,2011-04-07,2011,84.1,13.2
97,0.0,7.1,8,4,20.1,1.3,20110408,6.0,278,7.0,0.0,2011-04-08,2011,72.0,12.6
98,0.0,10.0,9,4,20.4,1.8,20110409,0.0,278,0.8,0.0,2011-04-09,2011,55.1,9.8
99,0.0,8.1,10,4,22.9,1.7,20110410,0.0,278,-0.2,0.0,2011-04-10,2011,41.0,12.1
100,0.0,6.4,11,4,17.0,2.1,20110411,7.0,278,1.2,0.0,2011-04-11,2011,54.9,9.8
101,0.0,10.9,12,4,20.7,2.0,20110412,0.0,278,-3.2,0.0,2011-04-12,2011,41.1,9.5
102,0.0,10.7,13,4,22.3,2.1,20110413,0.0,278,-2.0,0.0,2011-04-13,2011,35.6,11.9
103,0.0,7.7,14,4,23.8,1.0,20110414,0.0,278,-0.2,0.0,2011-04-14,2011,41.6,11.6
104,0.0,9.7,15,4,28.1,2.0,20110415,0.0,278,3.1,0.0,2011-04-15,2011,46.8,16.5
105,0.0,9.6,16,4,20.3,1.8,20110416,0.0,278,4.0,0.0,2011-04-16,2011,55.4,11.8
106,0.0,11.5,17,4,20.8,1.4,20110417,0.0,278,0.2,0.0,2011-04-17,2011,50.5,10.0
107,0.0,2.5,18,4,14.5,2.5,20110418,0.0,278,3.7,0.0,2011-04-18,2011,51.9,8.8
108,0.0,4.5,19,4,14.5,2.5,20110419,0.0,278,1.6,0.0,2011-04-19,2011,49.0,8.2
109,0.0,10.7,20,4,21.9,1.4,20110420,0.0,278,-1.3,0.0,2011-04-20,2011,50.8,10.1
110,0.0,5.5,21,4,22.4,1.0,20110421,0.0,278,1.7,0.0,2011-04-21,2011,42.3,13.1
111,0.0,0.0,22,4,12.4,0.9,20110422,29.0,278,10.0,0.0,2011-04-22,2011,84.5,11.1
112,0.0,8.8,23,4,17.3,3.0,20110423,0.0,278,4.7,0.0,2011-04-23,2011,51.5,11.4
113,0.0,7.8,24,4,16.9,2.5,20110424,0.1,278,0.1,0.0,2011-04-24,2011,53.3,9.5
114,0.0,8.0,25,4,20.0,2.4,20110425,3.0,278,1.0,0.0,2011-04-25,2011,53.5,11.8
115,0.0,0.0,26,4,12.0,1.0,20110426,10.0,278,8.7,0.0,2011-04-26,2011,90.1,10.2
116,0.0,3.0,27,4,20.4,2.1,20110427,0.1,278,10.2,0.0,2011-04-27,2011,67.5,13.7
117,0.0,2.5,28,4,16.6,1.9,20110428,0.0,278,2.3,0.0,2011-04-28,2011,59.6,9.6
118,0.0,7.0,29,4,21.7,1.4,20110429,0.0,278,-0.7,0.0,2011-04-29,2011,47.8,12.3
119,0.0,0.1,30,4,24.6,2.2,20110430,19.0,278,11.8,0.0,2011-04-30,2011,77.1,18.7
120,0.0,9.2,1,5,20.4,3.1,20110501,8.5,278,12.3,0.0,2011-05-01,2011,55.5,16.9
121,0.0,8.9,2,5,23.6,1.0,20110502,0.0,278,8.1,0.0,2011-05-02,2011,57.4,15.6
122,0.0,7.4,3,5,25.5,1.9,20110503,0.0,278,9.4,0.0,2011-05-03,2011,51.5,16.9
123,0.0,8.9,4,5,24.3,1.3,20110504,0.0,278,3.9,0.0,2011-05-04,2011,50.5,14.2
124,0.0,12.0,5,5,23.6,1.5,20110505,0.0,278,5.3,0.0,2011-05-05,2011,54.0,14.3
125,0.0,0.5,6,5,20.9,1.1,20110506,0.0,278,4.4,0.0,2011-05-06,2011,64.1,14.3
126,0.0,5.7,7,5,26.0,1.6,20110507,0.0,278,10.5,0.0,2011-05-07,2011,66.4,18.2
127,0.0,7.3,8,5,28.4,1.1,20110508,0.0,278,7.3,0.0,2011-05-08,2011,53.3,18.3
128,0.0,3.8,9,5,27.8,1.9,20110509,0.3,278,11.2,0.0,2011-05-09,2011,68.9,21.1
129,0.0,0.0,10,5,23.7,1.1,20110510,67.0,278,13.3,0.0,2011-05-10,2011,89.4,18.3
130,0.0,0.0,11,5,16.4,0.9,20110511,23.5,278,13.1,0.0,2011-05-11,2011,87.0,14.3
131,0.0,0.1,12,5,19.0,1.2,20110512,2.0,278,12.3,0.0,2011-05-12,2011,75.9,15.4
132,0.0,11.8,13,5,24.4,3.2,20110513,0.0,278,5.8,0.0,2011-05-13,2011,44.0,16.0
133,0.0,12.2,14,5,26.0,2.1,20110514,0.0,278,6.6,0.0,2011-05-14,2011,47.1,15.7
134,0.0,8.8,15,5,28.6,1.7,20110515,0.0,278,5.3,0.0,2011-05-15,2011,44.5,17.5
135,0.0,7.2,16,5,24.9,1.7,20110516,0.0,278,7.5,0.0,2011-05-16,2011,51.4,16.0
136,0.0,12.5,17,5,25.1,1.4,20110517,0.0,278,3.4,0.0,2011-05-17,2011,52.0,14.8
137,0.0,11.7,18,5,28.9,1.5,20110518,0.0,278,6.0,0.0,2011-05-18,2011,51.1,18.5
138,0.0,9.6,19,5,27.9,1.7,20110519,0.0,278,11.2,0.0,2011-05-19,2011,59.8,20.2
139,0.0,3.4,20,5,27.8,1.1,20110520,0.4,278,12.9,0.0,2011-05-20,2011,75.8,20.5
140,0.0,0.9,21,5,24.8,1.0,20110521,15.0,278,15.1,0.0,2011-05-21,2011,84.5,18.8
141,0.0,1.4,22,5,22.6,0.9,20110522,4.5,278,13.7,0.0,2011-05-22,2011,69.1,16.9
142,0.0,2.4,23,5,21.6,1.1,20110523,0.0,278,8.7,0.0,2011-05-23,2011,70.5,14.8
143,0.0,8.2,24,5,29.0,0.8,20110524,0.0,278,5.8,0.0,2011-05-24,2011,63.4,16.8
144,0.0,2.6,25,5,26.8,0.9,20110525,0.0,278,11.5,0.0,2011-05-25,2011,63.6,18.1
145,0.0,0.0,26,5,17.2,1.3,20110526,3.5,278,13.6,0.0,2011-05-26,2011,81.0,15.3
146,0.0,0.0,27,5,18.3,1.2,20110527,0.0,278,14.7,0.0,2011-05-27,2011,80.9,16.5
147,0.0,5.9,28,5,27.1,1.0,20110528,0.0,278,13.1,0.0,2011-05-28,2011,71.3,18.9
148,0.0,8.1,29,5,25.5,1.7,20110529,0.0,278,11.3,0.0,2011-05-29,2011,66.1,17.7
149,0.0,6.9,30,5,27.4,1.3,20110530,0.0,278,9.2,0.0,2011-05-30,2011,64.9,18.6
150,0.0,0.3,31,5,21.7,1.2,20110531,0.1,278,15.4,0.0,2011-05-31,2011,75.8,17.5
151,0.0,1.0,1,6,21.5,1.0,20110601,8.0,278,14.7,0.0,2011-06-01,2011,84.1,17.3
152,0.0,8.0,2,6,27.3,0.8,20110602,0.5,278,14.4,0.0,2011-06-02,2011,70.1,19.7
153,0.0,8.9,3,6,28.9,1.2,20110603,0.0,278,12.3,0.0,2011-06-03,2011,64.8,19.3
154,0.0,6.2,4,6,27.4,1.6,20110604,0.0,278,11.9,0.0,2011-06-04,2011,68.1,19.6
155,0.0,10.8,5,6,30.4,1.1,20110605,0.0,278,12.0,0.0,2011-06-05,2011,62.3,20.5
156,0.0,8.2,6,6,29.8,1.0,20110606,0.0,278,10.9,0.0,2011-06-06,2011,60.4,20.8
157,0.0,11.6,7,6,30.7,1.0,20110607,0.0,278,12.9,0.0,2011-06-07,2011,57.8,22.0
158,0.0,10.9,8,6,30.8,1.1,20110608,0.0,278,12.9,0.0,2011-06-08,2011,60.1,22.4
159,0.0,7.8,9,6,29.1,1.6,20110609,0.0,278,15.9,0.0,2011-06-09,2011,67.5,22.5
160,0.0,0.2,10,6,26.5,0.6,20110610,0.0,278,16.3,0.0,2011-06-10,2011,75.5,21.1
161,0.0,8.9,11,6,32.6,1.1,20110611,0.0,278,14.5,0.0,2011-06-11,2011,58.5,23.4
162,0.0,6.6,12,6,31.3,1.0,20110612,0.0,278,17.4,0.0,2011-06-12,2011,57.8,23.2
163,0.0,4.8,13,6,28.9,1.2,20110613,0.0,278,15.5,0.0,2011-06-13,2011,63.4,21.7
164,0.0,9.4,14,6,30.8,1.1,20110614,0.0,278,13.6,0.0,2011-06-14,2011,63.1,22.3
165,0.0,3.6,15,6,30.5,1.0,20110615,0.0,278,15.9,0.0,2011-06-15,2011,58.9,22.4
166,0.0,9.6,16,6,30.5,1.6,20110616,0.0,278,14.3,0.0,2011-06-16,2011,60.1,21.3
167,0.0,7.1,17,6,31.6,1.1,20110617,0.0,278,12.0,0.0,2011-06-17,2011,60.1,22.6
168,0.0,3.0,18,6,28.4,1.0,20110618,18.5,278,17.9,0.0,2011-06-18,2011,76.9,22.2
169,0.0,13.5,19,6,31.9,1.4,20110619,0.0,278,14.1,0.0,2011-06-19,2011,59.9,22.7
170,0.0,5.5,20,6,30.9,0.8,20110620,0.0,278,14.3,0.0,2011-06-20,2011,69.8,22.7
171,0.0,11.9,21,6,34.0,1.3,20110621,0.0,278,17.0,0.0,2011-06-21,2011,57.8,25.3
172,0.0,1.7,22,6,28.2,0.9,20110622,5.0,278,19.0,0.0,2011-06-22,2011,78.0,24.6
173,0.0,0.3,23,6,32.4,2.2,20110623,0.1,278,23.4,0.0,2011-06-23,2011,69.3,27.9
174,0.0,0.0,24,6,27.8,1.3,20110624,38.5,278,18.6,0.0,2011-06-24,2011,87.1,22.3
175,0.0,0.0,25,6,20.7,0.7,20110625,51.5,278,17.7,0.0,2011-06-25,2011,88.8,18.8
176,0.0,0.0,26,6,22.5,1.1,20110626,15.5,278,17.7,0.0,2011-06-26,2011,88.5,20.9
177,0.0,5.8,27,6,29.2,2.0,20110627,0.0,278,18.7,0.0,2011-06-27,2011,69.8,24.0
178,0.0,8.1,28,6,33.2,0.7,20110628,0.0,278,16.4,0.0,2011-06-28,2011,67.8,25.2
179,0.0,6.8,29,6,33.4,1.9,20110629,0.0,278,22.1,0.0,2011-06-29,2011,67.1,27.9
180,0.0,0.2,30,6,29.8,1.0,20110630,0.4,278,22.5,0.0,2011-06-30,2011,75.3,25.9
181,0.0,6.5,1,7,32.6,1.3,20110701,0.1,278,22.4,0.0,2011-07-01,2011,72.9,26.8
182,0.0,6.9,2,7,33.7,0.8,20110702,7.0,278,20.9,0.0,2011-07-02,2011,74.1,26.9
183,0.0,0.0,3,7,26.4,0.4,20110703,25.5,278,24.0,0.0,2011-07-03,2011,90.3,25.1
184,0.0,8.3,4,7,30.8,1.9,20110704,0.2,278,19.5,0.0,2011-07-04,2011,72.6,25.2
185,0.0,10.3,5,7,31.0,1.0,20110705,0.0,278,17.2,0.0,2011-07-05,2011,72.1,24.0
186,0.0,0.6,6,7,29.2,0.6,20110706,0.5,278,18.2,0.0,2011-07-06,2011,81.4,22.7
187,0.0,0.1,7,7,26.1,0.7,20110707,8.0,278,20.9,0.0,2011-07-07,2011,85.1,23.4
188,0.0,1.4,8,7,30.0,1.7,20110708,0.0,278,22.8,0.0,2011-07-08,2011,77.9,25.9
189,0.0,0.0,9,7,24.8,0.6,20110709,57.5,278,21.6,0.0,2011-07-09,2011,91.0,23.1
190,0.0,0.0,10,7,23.4,0.6,20110710,93.0,278,20.5,0.0,2011-07-10,2011,92.1,21.7
191,0.0,2.9,11,7,30.8,0.5,20110711,5.5,278,19.8,0.0,2011-07-11,2011,82.8,24.3
192,0.0,0.3,12,7,29.9,0.5,20110712,34.0,278,21.8,0.0,2011-07-12,2011,86.1,25.1
193,0.0,0.0,13,7,28.3,0.5,20110713,1.5,278,22.2,0.0,2011-07-13,2011,87.1,25.2
194,0.0,0.8,14,7,30.4,0.6,20110714,13.0,278,23.0,0.0,2011-07-14,2011,85.6,26.0
195,0.0,6.8,15,7,32.3,1.3,20110715,0.0,278,23.7,0.0,2011-07-15,2011,76.0,27.7
196,0.0,7.6,16,7,33.8,0.7,20110716,0.0,278,21.7,0.0,2011-07-16,2011,74.9,27.6
197,0.0,11.0,17,7,34.5,0.9,20110717,0.0,278,22.6,0.0,2011-07-17,2011,71.9,27.6
198,0.0,8.3,18,7,33.7,1.9,20110718,0.0,278,21.0,0.0,2011-07-18,2011,70.4,26.9
199,0.0,6.8,19,7,32.9,3.5,20110719,0.0,278,24.9,0.0,2011-07-19,2011,60.5,28.7
200,0.0,13.4,20,7,33.6,1.7,20110720,0.0,278,20.6,0.0,2011-07-20,2011,60.9,27.2
201,0.0,12.2,21,7,31.4,1.4,20110721,0.0,278,17.9,0.0,2011-07-21,2011,68.3,24.2
202,0.0,2.4,22,7,28.4,1.1,20110722,0.0,278,20.4,0.0,2011-07-22,2011,69.1,23.8
203,0.0,1.1,23,7,31.5,0.7,20110723,0.0,278,21.7,0.0,2011-07-23,2011,76.6,25.5
204,0.0,0.0,24,7,26.9,0.6,20110724,6.0,278,22.5,0.0,2011-07-24,2011,86.0,23.9
205,0.0,1.9,25,7,28.8,0.8,20110725,0.5,278,21.3,0.0,2011-07-25,2011,84.3,23.8
206,0.0,2.7,26,7,32.5,0.9,20110726,0.0,278,21.6,0.0,2011-07-26,2011,75.6,26.6
207,0.0,0.6,27,7,31.0,1.3,20110727,0.0,278,23.8,0.0,2011-07-27,2011,79.3,27.3
208,0.0,6.6,28,7,34.1,1.4,20110728,0.0,278,22.0,0.0,2011-07-28,2011,72.8,27.7
209,0.0,3.3,29,7,33.5,1.1,20110729,0.5,278,23.5,0.0,2011-07-29,2011,78.1,27.2
210,0.0,2.0,30,7,32.2,1.2,20110730,17.5,278,23.3,0.0,2011-07-30,2011,79.4,26.6
211,0.0,1.1,31,7,31.5,0.8,20110731,0.0,278,23.3,0.0,2011-07-31,2011,81.1,26.5
212,0.0,0.7,1,8,31.2,1.0,20110801,4.5,278,23.6,0.0,2011-08-01,2011,82.1,26.3
213,0.0,0.0,2,8,27.4,0.7,20110802,73.5,278,23.2,0.0,2011-08-02,2011,91.4,24.4
214,0.0,5.9,3,8,32.7,1.0,20110803,0.5,278,22.8,0.0,2011-08-03,2011,81.4,26.8
215,0.0,11.8,4,8,34.6,1.0,20110804,0.0,278,22.2,0.0,2011-08-04,2011,72.8,27.8
216,0.0,10.9,5,8,35.0,1.3,20110805,0.0,278,21.8,0.0,2011-08-05,2011,69.3,27.8
217,0.0,2.3,6,8,33.2,1.0,20110806,0.1,278,21.9,0.0,2011-08-06,2011,77.4,26.8
218,0.0,3.4,7,8,32.6,2.2,20110807,0.5,278,23.5,0.0,2011-08-07,2011,70.8,28.0
219,0.0,7.2,8,8,33.2,2.4,20110808,12.5,278,23.5,0.0,2011-08-08,2011,70.8,28.3
220,0.0,0.3,9,8,26.8,0.8,20110809,17.0,278,22.2,0.0,2011-08-09,2011,90.6,24.2
221,0.0,0.3,10,8,28.6,1.2,20110810,9.0,278,23.4,0.0,2011-08-10,2011,88.0,25.5
222,0.0,5.7,11,8,33.1,1.2,20110811,0.1,278,22.7,0.0,2011-08-11,2011,78.5,27.3
223,0.0,1.1,12,8,31.8,0.9,20110812,52.0,278,22.0,0.0,2011-08-12,2011,82.8,26.1
224,0.0,5.4,13,8,32.9,1.5,20110813,1.0,278,21.3,0.0,2011-08-13,2011,75.3,26.6
225,0.0,5.2,14,8,33.0,1.1,20110814,11.0,278,23.1,0.0,2011-08-14,2011,79.6,26.8
226,0.0,5.1,15,8,31.5,1.2,20110815,0.0,278,23.3,0.0,2011-08-15,2011,79.3,26.7
227,0.0,4.0,16,8,32.8,1.2,20110816,20.0,278,23.5,0.0,2011-08-16,2011,80.3,27.1
228,0.0,0.0,17,8,30.7,0.8,20110817,0.1,278,23.7,0.0,2011-08-17,2011,86.5,26.8
229,0.0,3.7,18,8,31.4,1.0,20110818,28.0,278,22.8,0.0,2011-08-18,2011,80.9,25.6
230,0.0,0.0,19,8,23.1,0.5,20110819,2.0,278,20.9,0.0,2011-08-19,2011,88.6,22.1
231,0.0,0.0,20,8,23.8,0.6,20110820,7.5,278,20.0,0.0,2011-08-20,2011,89.5,21.5
232,0.0,3.8,21,8,28.7,1.1,20110821,0.0,278,18.3,0.0,2011-08-21,2011,79.4,22.2
233,0.0,0.2,22,8,24.8,0.7,20110822,0.0,278,16.7,0.0,2011-08-22,2011,86.8,20.1
234,0.0,0.2,23,8,26.0,0.9,20110823,0.0,278,15.8,0.0,2011-08-23,2011,81.3,20.6
235,0.0,0.0,24,8,26.0,0.8,20110824,3.5,278,18.2,0.0,2011-08-24,2011,84.6,21.6
236,0.0,0.6,25,8,28.1,0.7,20110825,0.1,278,19.4,0.0,2011-08-25,2011,83.9,22.3
